Application_ID,Age,Education,Employment_Type,Marital_Status,Dependents,Property_Area,Experience_Years,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loan,EMI,Savings,Debt_to_Income_Ratio,Loan_Approved
APP-00249,52,Bachelor,Salaried,Single,1,Rural,27,144079,706,2650982,48,No,61357,123688,0.426,1
APP-00250,39,Intermediate,Self-employed,Married,3,Urban,15,253188,794,2099920,12,Yes,225466,1839989,0.891,0
APP-00251,51,Intermediate,Salaried,Married,4,Semiurban,29,208421,558,782405,48,Yes,19503,843550,0.094,0
APP-00252,41,Intermediate,Salaried,Single,3,Urban,14,148747,635,1506978,84,No,20029,994156,0.135,1
APP-00253,63,Matric,Business,Married,0,Semiurban,38,144808,647,1921367,72,No,32998,811881,0.228,1
APP-00254,32,Intermediate,Salaried,Married,2,Semiurban,8,120113,663,2911139,24,No,153133,821804,1.275,1
APP-00255,54,Intermediate,Self-employed,Married,0,Urban,32,159985,778,2495487,60,No,47755,466285,0.298,1
APP-00256,63,Master,Self-employed,Single,1,Rural,35,190003,642,1135811,12,No,109657,1008555,0.577,0
APP-00257,63,PhD,Salaried,Single,4,Semiurban,37,199662,634,1906684,36,Yes,62803,1404316,0.315,0
APP-00258,30,Bachelor,Salaried,Married,0,Semiurban,5,117841,594,1640724,24,Yes,74323,378226,0.631,0
APP-00259,59,Bachelor,Business,Single,0,Semiurban,35,147765,755,2525937,48,No,64435,716673,0.436,1
APP-00260,46,Bachelor,Salaried,Single,2,Semiurban,20,213794,706,2537828,48,Yes,65466,1454663,0.306,1
APP-00261,41,Intermediate,Business,Married,4,Urban,17,173969,646,1025779,36,No,33892,397699,0.195,1
APP-00262,49,PhD,Self-employed,Single,3,Semiurban,20,255421,461,2569146,24,Yes,135295,696268,0.53,0
APP-00263,54,Master,Salaried,Married,4,Urban,28,111267,659,1155991,84,No,15740,447100,0.141,1
APP-00264,51,Master,Business,Married,3,Urban,24,124808,592,1912105,24,No,89560,1004620,0.718,0
APP-00265,23,Bachelor,Unemployed,Married,4,Rural,0,40810,637,1302060,72,No,21212,329793,0.52,0
APP-00266,45,Bachelor,Unemployed,Single,2,Urban,16,72437,626,1520858,12,Yes,148433,406489,2.049,0
APP-00267,54,Bachelor,Salaried,Married,0,Urban,26,215818,493,351514,72,No,6087,794192,0.028,1
APP-00268,56,Bachelor,Business,Married,4,Semiurban,34,155829,657,1948058,48,Yes,44294,356184,0.284,1
APP-00269,26,PhD,Unemployed,Single,1,Semiurban,0,71363,663,2168671,36,No,71637,639698,1.004,1
APP-00270,35,Master,Salaried,Single,0,Rural,10,211567,657,1761655,72,No,30219,1013346,0.143,1
APP-00271,53,Matric,Salaried,Married,2,Urban,31,210192,605,1468722,48,No,35715,1587850,0.17,1
APP-00272,30,Matric,Salaried,Married,2,Urban,8,172742,778,2587111,48,No,61179,1034374,0.354,1
APP-00273,36,Bachelor,Self-employed,Married,4,Semiurban,8,119323,545,2344747,24,No,118867,291696,0.996,0
APP-00274,48,Matric,Salaried,Married,3,Rural,21,80848,629,1924964,12,Yes,175791,349933,2.174,0
APP-00275,53,Intermediate,Salaried,Married,1,Urban,27,205215,657,647219,48,Yes,15386,1532494,0.075,1
APP-00276,61,Intermediate,Salaried,Single,2,Semiurban,39,268405,680,2045049,12,No,205881,1466048,0.767,1
APP-00277,32,PhD,Unemployed,Married,2,Semiurban,4,85834,660,2273513,60,No,46673,624553,0.544,1
APP-00278,59,Master,Business,Married,1,Rural,35,345274,695,1381506,72,Yes,23460,140356,0.068,1
APP-00279,42,Bachelor,Salaried,Married,1,Semiurban,18,79346,722,1670234,24,No,79311,61707,1.0,1
APP-00280,49,Matric,Self-employed,Single,3,Rural,24,97697,539,2593362,60,Yes,55076,371719,0.564,0
APP-00281,54,Master,Salaried,Married,1,Semiurban,27,173904,728,2667587,48,No,68893,274237,0.396,1
APP-00282,52,Master,Business,Single,0,Rural,23,346200,609,2188062,72,Yes,38217,143498,0.11,1
APP-00283,47,Bachelor,Self-employed,Single,3,Rural,24,98874,718,2553159,60,No,52079,53764,0.527,0
APP-00284,53,Intermediate,Unemployed,Married,1,Rural,31,58226,707,1887040,12,No,193112,415841,3.317,0
APP-00285,38,Bachelor,Salaried,Single,1,Rural,11,206623,656,1936022,24,Yes,100216,436674,0.485,1
APP-00286,37,Master,Business,Married,2,Urban,15,284835,705,987553,72,No,16715,1456250,0.059,1
APP-00287,58,Intermediate,Self-employed,Married,4,Urban,35,283108,631,1237411,72,Yes,20792,1755030,0.073,0
APP-00288,63,Master,Salaried,Married,4,Semiurban,36,167443,808,953605,60,Yes,17722,1325823,0.106,1
APP-00289,25,Master,Salaried,Married,3,Urban,3,187261,746,444866,72,No,7768,662416,0.041,1
APP-00290,32,Intermediate,Salaried,Married,1,Semiurban,7,192672,649,1066020,12,No,102327,1139833,0.531,0
APP-00291,59,Bachelor,Salaried,Married,2,Semiurban,30,213448,544,885833,84,No,13441,245595,0.063,1
APP-00292,50,Bachelor,Salaried,Married,1,Urban,28,207556,616,1154096,48,No,29884,780644,0.144,1
APP-00293,57,Intermediate,Self-employed,Single,1,Semiurban,30,146035,589,583442,72,No,9148,789976,0.063,1
APP-00294,48,Bachelor,Salaried,Married,0,Semiurban,24,146870,751,2776375,12,Yes,281243,1031436,1.915,1
APP-00295,53,Bachelor,Salaried,Single,1,Urban,26,129494,585,1833985,36,No,59636,929424,0.461,1
APP-00296,49,Master,Salaried,Married,1,Rural,20,254671,608,2530992,84,Yes,33908,1117268,0.133,1
APP-00297,23,Bachelor,Salaried,Married,1,Semiurban,0,166718,697,664430,60,No,14117,958202,0.085,1
APP-00298,36,Master,Salaried,Single,4,Urban,14,138880,680,1960971,48,No,47120,243192,0.339,1
APP-00299,39,Intermediate,Salaried,Single,3,Semiurban,15,175766,683,1847378,84,No,25111,349679,0.143,1
APP-00300,60,Bachelor,Self-employed,Married,2,Urban,35,157683,776,542899,36,No,19595,430162,0.124,1
APP-00301,23,Master,Salaried,Married,2,Semiurban,0,115095,799,2159385,24,No,104099,393071,0.904,1
APP-00302,50,Intermediate,Salaried,Married,1,Semiurban,26,96581,672,345144,84,No,4962,205784,0.051,1
APP-00303,57,Bachelor,Salaried,Married,3,Urban,28,127561,741,382140,84,No,5300,658456,0.042,1
APP-00304,26,Bachelor,Salaried,Single,4,Semiurban,0,163944,697,2053341,48,No,47672,1248697,0.291,1
APP-00305,33,Matric,Salaried,Single,0,Semiurban,9,70539,618,2728299,48,Yes,70444,293983,0.999,0
APP-00306,46,Master,Salaried,Married,2,Urban,23,168765,641,307352,48,No,7287,455093,0.043,1
APP-00307,50,Master,Salaried,Single,3,Rural,24,148347,520,1918036,60,No,40255,839827,0.271,1
APP-00308,57,Bachelor,Salaried,Single,1,Urban,32,128031,602,1099074,12,No,115526,684619,0.902,0
APP-00309,26,Bachelor,Business,Married,2,Semiurban,4,222191,657,921935,12,No,96946,1133979,0.436,1
APP-00310,51,Intermediate,Self-employed,Married,3,Semiurban,27,264464,583,423258,24,No,22341,124589,0.084,1
APP-00311,55,Bachelor,Salaried,Married,4,Semiurban,28,148617,584,1756042,84,No,22602,449503,0.152,1
APP-00312,41,Master,Salaried,Married,2,Semiurban,15,157594,834,1645491,24,Yes,82637,1069670,0.524,1
APP-00313,54,Intermediate,Salaried,Married,2,Urban,26,209764,774,2155845,84,No,31067,548314,0.148,1
APP-00314,38,Bachelor,Business,Married,2,Semiurban,14,275218,684,965256,60,Yes,17621,10917,0.064,1
APP-00315,21,Bachelor,Self-employed,Married,1,Urban,0,199134,850,2256973,24,No,105075,447651,0.528,1
APP-00316,53,Bachelor,Self-employed,Married,4,Rural,25,185320,737,1020759,72,No,18285,1160988,0.099,1
APP-00317,22,Bachelor,Self-employed,Single,0,Urban,0,158106,627,621244,60,Yes,12146,408237,0.077,1
APP-00318,40,Master,Unemployed,Married,0,Semiurban,15,83207,639,1636178,72,No,24692,650233,0.297,1
APP-00319,51,Intermediate,Salaried,Married,4,Semiurban,23,207873,601,2538064,36,Yes,86523,1262137,0.416,0
APP-00320,39,Bachelor,Self-employed,Married,4,Urban,12,234995,521,2687551,36,No,83377,1816210,0.355,0
APP-00321,60,Master,Salaried,Single,4,Semiurban,31,184592,656,813340,36,No,25903,1193779,0.14,1
APP-00322,46,Bachelor,Business,Single,1,Rural,19,261667,667,234445,36,No,8184,1855700,0.031,1
APP-00323,60,Bachelor,Salaried,Married,1,Semiurban,31,108621,576,1372597,24,Yes,70888,305599,0.653,0
APP-00324,32,Master,Salaried,Single,1,Urban,3,162328,705,1704243,36,No,51292,1295076,0.316,1
APP-00325,33,Matric,Business,Single,3,Semiurban,4,171535,657,2482865,24,No,114533,1248822,0.668,1
APP-00326,45,Master,Business,Married,3,Urban,16,316472,831,2099117,36,Yes,71244,1446803,0.225,1
APP-00327,59,Bachelor,Business,Single,4,Semiurban,30,164551,636,2379042,60,No,44417,127473,0.27,1
APP-00328,58,Master,Salaried,Married,2,Urban,29,232680,765,1949087,84,Yes,25503,629696,0.11,1
APP-00329,51,Master,Unemployed,Married,1,Semiurban,25,89250,633,2906284,72,No,49130,799417,0.55,0
APP-00330,40,Master,Business,Single,2,Semiurban,15,180154,612,1219962,12,No,110692,346199,0.614,0
APP-00331,46,Bachelor,Salaried,Married,4,Semiurban,18,206602,792,2394630,24,No,128286,1370369,0.621,1
APP-00332,50,Bachelor,Salaried,Single,3,Urban,27,189822,689,575278,48,No,15344,389593,0.081,1
APP-00333,51,Master,Salaried,Single,0,Urban,25,219432,730,846760,72,No,13570,1515419,0.062,1
APP-00334,34,Intermediate,Business,Married,4,Rural,12,94245,604,1433520,60,Yes,26911,266505,0.286,0
APP-00335,41,Bachelor,Salaried,Married,0,Semiurban,15,87703,780,317314,24,Yes,15496,164455,0.177,1
APP-00336,41,Bachelor,Salaried,Single,2,Urban,17,127923,550,2045537,60,No,41466,88116,0.324,1
APP-00337,24,Matric,Self-employed,Married,2,Urban,0,86889,724,2399986,12,No,229721,560242,2.644,1
APP-00338,48,Intermediate,Self-employed,Married,3,Rural,26,234019,567,2520872,84,Yes,33995,747463,0.145,0
APP-00339,51,Matric,Business,Single,2,Semiurban,22,154627,850,338483,24,No,17570,1102617,0.114,1
APP-00340,23,Bachelor,Salaried,Married,3,Urban,0,179857,612,2950774,72,No,52237,246371,0.29,1
APP-00341,43,Bachelor,Self-employed,Married,4,Urban,18,191258,691,1083667,24,No,49955,278733,0.261,1
APP-00342,53,Bachelor,Business,Married,0,Semiurban,28,140325,685,1827512,36,Yes,56661,659285,0.404,1
APP-00343,63,Bachelor,Salaried,Married,0,Semiurban,34,240351,824,549777,60,No,11026,1196995,0.046,1
APP-00344,28,Intermediate,Business,Married,3,Semiurban,0,158356,679,916698,72,No,15416,427216,0.097,1
APP-00345,50,Matric,Self-employed,Married,3,Semiurban,26,239405,720,824857,60,No,17247,2015534,0.072,1
APP-00346,45,Bachelor,Self-employed,Married,2,Urban,20,157086,521,367598,12,No,38614,1296821,0.246,1
APP-00347,36,Master,Business,Married,4,Urban,7,223844,627,1210178,36,No,37941,576510,0.169,1
APP-00348,35,Bachelor,Salaried,Married,0,Rural,8,187362,699,2196836,48,Yes,58830,1181248,0.314,1
APP-00349,54,Bachelor,Business,Married,3,Rural,31,219675,689,1678232,72,No,28838,401180,0.131,1
APP-00350,35,Bachelor,Business,Married,3,Rural,11,303253,710,2048010,48,No,55112,1751599,0.182,1
APP-00351,33,Bachelor,Self-employed,Married,3,Semiurban,6,136247,590,2951623,36,Yes,91377,670187,0.671,0
APP-00352,46,PhD,Salaried,Single,1,Rural,21,259082,586,1988007,84,Yes,25821,1749122,0.1,0
APP-00353,36,Matric,Salaried,Married,4,Semiurban,12,130381,587,319707,60,No,6275,181389,0.048,1
APP-00354,43,Intermediate,Salaried,Single,1,Urban,17,122202,671,2150053,72,No,33900,584887,0.277,1
APP-00355,52,Matric,Self-employed,Married,0,Rural,30,262341,683,1843967,12,Yes,198605,2151008,0.757,0
APP-00356,39,Matric,Self-employed,Married,3,Semiurban,13,149682,764,1403306,84,Yes,19712,285848,0.132,1
APP-00357,32,Master,Salaried,Single,1,Urban,4,141217,633,2505631,84,No,38232,307883,0.271,1
APP-00358,45,Intermediate,Unemployed,Single,4,Rural,22,54627,700,1879810,60,Yes,35456,322916,0.649,0
APP-00359,42,Bachelor,Self-employed,Single,1,Urban,16,103889,599,1514474,24,No,73982,720386,0.712,0
APP-00360,55,Bachelor,Salaried,Single,4,Semiurban,29,107689,592,1040335,60,No,21387,435659,0.199,1
APP-00361,24,Master,Self-employed,Married,2,Semiurban,0,200994,831,1915419,36,No,62450,1437197,0.311,1
APP-00362,37,Bachelor,Business,Single,1,Urban,9,247797,678,2163534,24,Yes,114626,1938854,0.463,0
APP-00363,27,Intermediate,Self-employed,Single,3,Urban,1,108778,762,1797818,84,No,27403,231468,0.252,1
APP-00364,45,Master,Business,Married,4,Rural,18,183349,721,1427148,60,No,27454,511793,0.15,1
APP-00365,63,Bachelor,Salaried,Single,3,Urban,36,115040,623,2254214,48,No,51868,679221,0.451,0
APP-00366,35,Matric,Business,Single,1,Urban,13,156088,720,1699417,72,No,25672,54331,0.164,1
APP-00367,33,Matric,Salaried,Married,1,Semiurban,10,102655,725,987198,72,No,15681,662468,0.153,1
APP-00368,30,Bachelor,Business,Single,4,Rural,7,246424,679,2724618,12,Yes,259148,1161882,1.052,0
APP-00369,24,Intermediate,Business,Married,1,Semiurban,0,224494,567,2874196,24,No,149503,425105,0.666,0
APP-00370,44,Master,Salaried,Single,1,Urban,19,220789,647,2212368,36,No,79132,886336,0.358,1
APP-00371,50,Bachelor,Salaried,Single,4,Semiurban,25,208881,582,133783,48,No,3468,454718,0.017,1
APP-00372,36,Master,Business,Married,1,Urban,10,165814,613,1783032,24,No,95418,31067,0.575,0
APP-00373,29,Bachelor,Self-employed,Single,3,Urban,6,175563,787,2673697,36,No,91057,541740,0.519,1
APP-00374,57,Bachelor,Business,Single,3,Urban,32,208548,689,1825089,24,No,97474,1472603,0.467,1
APP-00375,56,Master,Salaried,Married,4,Semiurban,29,182554,749,1079091,36,No,38610,944550,0.211,1
APP-00376,36,Bachelor,Business,Married,0,Semiurban,12,279699,735,1888220,72,No,30300,1840288,0.108,1
APP-00377,64,Intermediate,Business,Married,2,Rural,41,252671,600,968277,60,No,17755,1574371,0.07,1
APP-00378,25,PhD,Self-employed,Married,2,Urban,3,130450,531,1125270,84,No,15882,607578,0.122,1
APP-00379,49,Master,Salaried,Married,4,Urban,22,196882,637,1646064,72,Yes,27150,789091,0.138,0
APP-00380,53,Intermediate,Salaried,Single,2,Semiurban,29,230457,563,771986,60,No,15310,1164149,0.066,1
APP-00381,63,Bachelor,Salaried,Married,2,Urban,37,205837,850,218920,12,No,20048,1669090,0.097,1
APP-00382,32,Intermediate,Unemployed,Single,3,Rural,4,41674,465,1641037,72,No,27617,11466,0.663,0
APP-00383,27,Master,Salaried,Married,0,Semiurban,3,147722,710,1930957,24,Yes,99856,1210847,0.676,1
APP-00384,33,Bachelor,Business,Single,1,Urban,11,91434,548,785493,36,No,26207,379430,0.287,1
APP-00385,48,Bachelor,Salaried,Married,0,Urban,24,210261,605,2756755,84,No,38337,1728350,0.182,1
APP-00386,58,Bachelor,Business,Married,1,Urban,35,214670,637,418953,48,No,10829,446048,0.05,1
APP-00387,61,Bachelor,Self-employed,Married,0,Urban,38,153994,658,101539,84,No,1500,322579,0.01,1
APP-00388,27,Master,Self-employed,Married,3,Urban,0,134922,665,867610,60,No,17775,916395,0.132,1
APP-00389,49,Intermediate,Business,Married,2,Semiurban,20,233506,620,910927,36,Yes,30593,1357203,0.131,0
APP-00390,22,Matric,Unemployed,Married,4,Semiurban,0,21411,644,741621,12,Yes,73129,86382,3.415,0
APP-00391,50,Master,Salaried,Single,3,Urban,28,253669,616,211361,84,No,3073,407172,0.012,1
APP-00392,38,Bachelor,Salaried,Single,1,Urban,14,175126,720,1821793,84,No,27363,487317,0.156,1
APP-00393,45,Bachelor,Self-employed,Married,4,Semiurban,17,171577,716,2304601,84,No,30746,82095,0.179,1
APP-00394,43,Master,Self-employed,Married,3,Urban,17,177500,637,2772762,48,Yes,64463,465433,0.363,0
APP-00395,49,Matric,Self-employed,Married,3,Semiurban,21,211044,417,581799,84,Yes,8758,1329251,0.041,1
APP-00396,41,Bachelor,Business,Married,1,Urban,17,117931,606,2465766,60,No,45269,527733,0.384,1
APP-00397,61,Bachelor,Self-employed,Married,0,Urban,34,177773,632,2819064,60,Yes,52055,1027497,0.293,1
APP-00398,56,Intermediate,Salaried,Single,3,Urban,34,120338,621,290285,84,No,3949,123978,0.033,1
APP-00399,48,Master,Salaried,Single,1,Urban,24,187850,661,1493453,36,No,53825,772178,0.287,1
APP-00400,28,Master,Salaried,Single,4,Urban,1,175443,649,2844686,60,No,53371,1275609,0.304,1
APP-00401,32,Bachelor,Salaried,Single,2,Urban,4,158225,686,2218194,60,No,45943,988582,0.29,1
APP-00402,38,Master,Salaried,Married,3,Semiurban,13,223417,626,2935623,72,No,48955,1709660,0.219,1
APP-00403,42,Master,Unemployed,Married,4,Urban,13,83578,694,2377226,48,Yes,58046,633773,0.695,0
APP-00404,63,Intermediate,Salaried,Single,1,Urban,40,205702,624,460306,36,No,16136,637122,0.078,1
APP-00405,27,Bachelor,Salaried,Single,4,Urban,4,89648,708,570192,72,No,8784,450420,0.098,1
APP-00406,48,Bachelor,Salaried,Single,2,Urban,26,134633,493,1102021,48,Yes,25256,799313,0.188,1
APP-00407,55,Bachelor,Business,Single,2,Urban,33,180291,776,726840,84,No,9388,1456395,0.052,1
APP-00408,54,Bachelor,Self-employed,Single,4,Semiurban,32,287327,585,2280943,72,Yes,35598,1935464,0.124,0
APP-00409,26,Intermediate,Unemployed,Married,0,Urban,0,28753,680,449115,72,No,6756,112780,0.235,1
APP-00410,51,PhD,Business,Single,4,Urban,23,366532,669,532206,84,No,7766,1537553,0.021,1
APP-00411,33,Matric,Self-employed,Married,2,Semiurban,8,61033,679,1849182,72,No,29043,387972,0.476,0
APP-00412,55,Matric,Business,Married,3,Urban,29,273678,513,1130451,84,Yes,16050,2270791,0.059,0
APP-00413,43,Bachelor,Business,Married,1,Urban,15,281239,638,1671480,48,Yes,43195,797163,0.154,1
APP-00414,26,Intermediate,Salaried,Single,0,Urban,2,90500,737,323034,48,Yes,7278,633982,0.08,1
APP-00415,24,PhD,Salaried,Married,3,Semiurban,0,187206,667,2742151,84,No,41090,1619425,0.219,1
APP-00416,36,Bachelor,Business,Single,4,Rural,11,337472,721,1005112,60,No,21452,2965478,0.064,1
APP-00417,45,Master,Salaried,Single,1,Semiurban,17,179052,636,486213,24,No,21902,426690,0.122,1
APP-00418,41,Matric,Unemployed,Married,3,Urban,14,60368,681,1109260,84,Yes,16310,157646,0.27,0
APP-00419,55,Master,Salaried,Single,4,Urban,31,175652,574,450068,72,No,7625,736499,0.043,1
APP-00420,61,Bachelor,Self-employed,Married,3,Urban,37,181773,624,1786622,84,No,27085,1186599,0.149,0
APP-00421,43,Bachelor,Salaried,Married,4,Semiurban,20,212325,677,2895766,36,No,91660,1112210,0.432,1
APP-00422,61,PhD,Salaried,Married,4,Urban,38,290191,704,254721,36,Yes,7902,146668,0.027,1
APP-00423,45,Master,Self-employed,Single,4,Urban,18,200340,707,557820,72,No,9164,287948,0.046,1
APP-00424,42,Intermediate,Salaried,Married,0,Urban,18,206153,625,787235,84,Yes,11179,240881,0.054,0
APP-00425,59,Matric,Business,Married,2,Semiurban,37,185131,740,549813,60,Yes,11554,1068213,0.062,1
APP-00426,53,Intermediate,Self-employed,Married,3,Urban,30,171323,586,372544,48,No,9609,1092472,0.056,0
APP-00427,26,Intermediate,Self-employed,Married,4,Semiurban,0,109537,640,2865841,24,No,140842,343936,1.286,0
APP-00428,63,Bachelor,Salaried,Single,1,Urban,35,146462,653,2626915,72,No,47340,351609,0.323,1
APP-00429,21,Matric,Salaried,Married,3,Urban,0,129000,746,789995,36,Yes,28305,102850,0.219,1
APP-00430,44,Matric,Self-employed,Married,2,Rural,20,131760,659,1603174,36,No,49928,744172,0.379,1
APP-00431,40,Bachelor,Self-employed,Single,2,Rural,13,206769,769,1936309,60,Yes,39950,1748614,0.193,1
APP-00432,64,Bachelor,Business,Married,1,Semiurban,41,253553,748,1695929,72,Yes,28090,2086259,0.111,1
APP-00433,63,Matric,Salaried,Single,2,Semiurban,41,129474,565,532941,60,No,11454,621533,0.088,1
APP-00434,22,Bachelor,Self-employed,Married,1,Semiurban,0,171631,597,786290,60,No,15241,1129510,0.089,1
APP-00435,33,Bachelor,Unemployed,Married,4,Semiurban,5,48518,607,310809,24,Yes,14296,252262,0.295,0
APP-00436,46,Master,Self-employed,Married,0,Rural,22,193337,832,1269694,48,Yes,33271,822934,0.172,1
APP-00437,21,Master,Unemployed,Married,1,Semiurban,0,67587,625,1335069,72,No,21012,227070,0.311,0
APP-00438,32,Master,Salaried,Single,0,Semiurban,3,162493,585,1366302,84,No,17959,102172,0.111,1
APP-00439,43,Intermediate,Salaried,Married,4,Urban,18,118891,662,2545738,48,No,58295,14136,0.49,0
APP-00440,44,Master,Salaried,Married,4,Semiurban,15,108384,559,365864,36,No,11742,695328,0.108,1
APP-00441,50,Master,Salaried,Married,0,Urban,21,177603,560,2133764,72,No,35914,404768,0.202,1
APP-00442,34,Intermediate,Salaried,Married,3,Semiurban,12,143850,730,2536300,24,Yes,120110,837150,0.835,0
APP-00443,57,PhD,Salaried,Single,0,Rural,29,186369,584,1318015,48,No,32609,385233,0.175,1
APP-00444,62,Matric,Business,Single,3,Semiurban,38,280052,758,1889639,72,No,32928,2426500,0.118,1
APP-00445,36,Master,Self-employed,Single,0,Urban,7,219733,812,2406907,24,No,121972,1357731,0.555,1
APP-00446,34,Master,Self-employed,Married,2,Semiurban,10,254696,655,2137171,24,Yes,106582,1169065,0.418,1
APP-00447,22,Master,Salaried,Single,3,Rural,0,95739,780,1830841,72,No,30321,239167,0.317,1
APP-00448,60,Intermediate,Business,Married,4,Urban,37,148656,812,453791,36,No,16318,873787,0.11,1
APP-00449,26,Intermediate,Business,Single,2,Semiurban,0,78659,516,1517191,84,Yes,21387,247103,0.272,0
APP-00450,26,Master,Salaried,Single,2,Semiurban,1,89091,626,2078745,72,No,35880,308254,0.403,0
APP-00451,49,Bachelor,Self-employed,Married,1,Urban,22,266166,728,2693398,60,No,57893,2136861,0.218,1
APP-00452,32,Bachelor,Business,Married,1,Semiurban,5,280438,700,1149458,60,Yes,22722,1039516,0.081,1
APP-00453,62,Master,Business,Married,0,Semiurban,36,235198,696,2750503,72,No,44017,1438926,0.187,1
APP-00454,32,Master,Business,Married,4,Rural,10,210266,714,123331,84,Yes,1613,915675,0.008,1
APP-00455,34,Intermediate,Business,Single,1,Semiurban,5,72220,696,696822,60,No,13826,23440,0.191,1
APP-00456,58,Master,Business,Married,4,Urban,31,204914,708,2861623,72,No,45762,1696647,0.223,1
APP-00457,26,Bachelor,Salaried,Married,1,Urban,0,103570,589,222989,12,No,23453,286393,0.226,1
APP-00458,46,Bachelor,Unemployed,Married,4,Rural,24,63434,428,1085663,36,Yes,36202,361136,0.571,0
